Région;Dernier jour du mois;﻿Code région;Taux d'impayés fin de mois (%);Taux d'impayés fin de mois suivant (%);Taux d'impayés à échéance + 90 jours (%);Glissement trimestriel - Tx imp. fin de mois;Glissement trimestriel - Tx imp. fin de mois suivant;Glissement trimestriel - Tx imp. à 90 jours;Glissement annuel - Tx imp. fin de mois;Glissement annuel - Tx imp. fin de mois suivant;Glissement annuel - Tx imp. à 90 jours
Île-de-France;2012-01-31;11;0.748247;0.520527;0.410072;0.015068;0.017358;-0.000652;0.048439;0.083401;0.062293
Île-de-France;2012-06-30;11;1.319744;0.544479;0.444074;0.679768;0.101796;0.078229;0.64748;0.061348;0.067622
Île-de-France;2012-07-31;11;0.837917;0.607039;0.488061;0.043736;0.047527;0.054963;0.133264;0.120079;0.118498
Île-de-France;2012-10-31;11;0.776287;0.543824;0.44289;-0.06163;-0.063215;-0.045171;0.043108;0.040655;0.032166
Île-de-France;2013-05-31;11;0.821507;0.609865;0.496143;-0.031201;0.0059;0.019476;0.060218;0.071914;0.033776
Île-de-France;2013-07-31;11;0.816832;0.582511;0.473363;-0.02108;-0.025096;-0.017956;-0.021085;-0.024528;-0.014698
Île-de-France;2014-01-31;11;0.794383;0.58007;0.463719;-0.037525;-0.018476;-0.016461;-0.017681;0.028514;0.015203
Île-de-France;2014-02-28;11;0.788094;0.565974;0.472949;-0.052684;-0.050407;-0.016017;-0.064614;-0.037991;-0.003718
Île-de-France;2014-04-30;11;0.790767;0.575289;0.480798;-0.003616;-0.004781;0.017079;-0.047145;-0.032318;-0.010521
Île-de-France;2014-05-31;11;0.858779;0.663218;0.535125;0.070685;0.097244;0.062176;0.037272;0.053353;0.038982
Île-de-France;2015-01-31;11;0.807201;0.572887;0.476756;0.009553;-0.023617;0.008736;0.012818;-0.007183;0.013037
Île-de-France;2015-10-31;11;0.838749;0.57013;0.465302;0.003759;0.0081;0.010014;0.041101;-0.026374;-0.002718
Île-de-France;2015-11-30;11;0.905654;0.587478;0.466994;0.126989;0.044861;0.042749;0.03443;-0.022867;-0.026338
Île-de-France;2016-01-31;11;1.00679;0.577463;0.43332;0.168041;0.007333;-0.031982;0.199589;0.004576;-0.043436
Île-de-France;2017-06-30;11;1.083704;0.56738;0.412513;0.276682;0.022168;0.002266;0.2716;-0.00913;-0.040169
Île-de-France;2017-11-30;11;0.973708;0.584031;0.425595;0.170163;0.08535;0.01902;0.10221;0.05115;0.014359
Île-de-France;2018-02-28;11;0.96634;0.585678;0.493074;-0.007368;0.001647;0.067479;-0.064052;0.022141;0.049369
Île-de-France;2018-12-31;11;0.746758;0.573128;0.42351;-0.102848;0.032398;0.010131;0.04147;0.027122;0.016874
Île-de-France;2019-06-30;11;;0.490361;0.393494;;-0.071866;-0.028618;;-0.059695;-0.029713
Île-de-France;2019-08-31;11;0.788208;0.537046;0.426974;0.014581;-0.033559;-0.000242;-0.102415;-0.046291;-0.020706
Île-de-France;2019-09-30;11;0.815535;0.536013;0.428877;;0.045652;0.035383;-0.034071;-0.004717;0.015498
Île-de-France;2019-10-31;11;0.779183;0.511901;0.419331;-0.067069;0.019742;0.030834;0.074213;0.016609;0.043222
Île-de-France;2019-12-31;11;0.929294;0.618349;0.512778;0.113759;0.082336;0.083901;0.182536;0.045221;0.089268
Île-de-France;2020-02-29;11;0.886559;0.664197;0.599845;0.071619;0.091794;0.142579;0.122902;0.069106;0.196751
Île-de-France;2021-01-31;11;4.958333;4.496816;3.7874;2.29345;2.311157;1.773308;4.116363;3.979416;3.31875
Île-de-France;2021-02-28;11;3.927851;3.623511;3.024501;-4.620618;-4.25287;-3.900652;3.041292;2.959314;2.424656
Île-de-France;2021-04-30;11;3.118308;2.850169;2.685538;-1.840025;-1.646647;-1.101862;-29.076925;-27.246212;-26.020987
Île-de-France;2021-07-31;11;4.075643;2.573906;2.420172;0.957335;-0.276263;-0.265366;-0.824417;-1.705997;-4.827992
Île-de-France;2021-08-31;11;2.857803;2.170577;1.942069;-1.129973;-0.733777;-0.677445;-1.191298;-1.121611;-0.88426
Île-de-France;2021-11-30;11;1.386473;0.924672;0.723777;-1.47133;-1.245905;-1.218292;-7.161996;-6.951709;-6.201376
Île-de-France;2021-12-31;11;1.485123;0.844495;0.711782;-1.033025;-0.472757;-0.388827;-3.900566;-6.104722;-4.98666
Île-de-France;2022-11-30;11;1.423693;0.917806;0.657328;0.23366;0.121632;0.029482;0.03722;-0.006866;-0.066449
Île-de-France;2023-07-31;11;1.232787;0.89282;0.713943;-0.011877;0.003149;0.001661;-0.071707;0.027156;0.035866
Île-de-France;2023-08-31;11;1.278285;0.910996;0.742375;0.052818;0.02161;0.027825;0.088252;0.114822;0.114529
Île-de-France;2023-10-31;11;1.169331;0.82697;0.65727;-0.063456;-0.06585;-0.056673;-0.051976;-0.024868;-0.059965
Île-de-France;2024-02-29;11;1.103046;0.82791;0.706863;-0.094967;-0.005583;0.01865;-0.016094;0.020537;0.079736
Île-de-France;2024-03-31;11;1.139484;0.750365;0.593076;0.022978;-0.048154;-0.054866;-0.244214;-0.109802;-0.116453
Île-de-France;2024-06-30;11;0.955312;0.693008;0.571531;-0.184172;-0.057357;-0.021545;-0.367892;-0.180949;-0.133786
Île-de-France;2024-12-31;11;0.976203;0.726644;0.559956;-0.028727;0.012635;0.006541;-0.140303;-0.071875;-0.087986
Île-de-France;2025-01-31;11;1.023688;0.762871;0.582287586;0.05267;0.074562;0.030067586;0.017598;0.060059;-0.046124414
Île-de-France;2025-02-28;11;1.037866;0.689;0.5406852293;0.024006;0.024059;0.0031572293;-0.06518;-0.13891;-0.166177771
Île-de-France;2025-08-31;11;1.029916;0.743192;0.6052716733;0.010513;0.00685;-0.003188347;-0.086751;0.004687;0.0268916733
Île-de-France;2025-10-31;11;1.046638;0.754151;0.6028522809;-0.02806;-0.123641;-0.021680961;0.07562;0.065842;0.0506322809
Île-de-France;2025-11-30;11;0.88037;0.771631;0.5909451654;-0.149546;0.028439;-0.014326508;-0.13349;0.10669;0.0534171654
Île-de-France;2026-01-31;11;0.7990227403;0.6078797899;;-0.24761526;-0.14627121;;-0.22466526;-0.15499121;
Centre-Val de Loire;2004-05-31;24;0.704345;0.473793;0.381319;0.072123;-0.031749;-0.030658;;;
Centre-Val de Loire;2004-07-31;24;0.791873;0.528115;0.508561;0.181501;0.084802;0.082108;;;
Centre-Val de Loire;2004-11-30;24;0.687368;0.53328;0.444024;-0.000298;0.038843;-0.00922;;;
Centre-Val de Loire;2004-12-31;24;0.59217;0.493095;0.405519;-0.099733;-0.082279;-0.160895;;;
Centre-Val de Loire;2005-01-31;24;0.547574;0.411345;0.267919;-0.166643;-0.18398;-0.235827;-0.176365;-0.10335;-0.224305
Centre-Val de Loire;2005-03-31;24;0.582238;0.340437;0.315099;-0.009932;-0.152658;-0.09042;-0.128277;-0.275895;-0.117372
Centre-Val de Loire;2005-05-31;24;0.562268;0.419684;0.342692;0.01895;0.017579;0.002119;-0.142077;-0.054109;-0.038627
Centre-Val de Loire;2005-06-30;24;0.544364;0.398027;0.347666;-0.037874;0.05759;0.032567;-0.173106;-0.124548;-0.119265
Centre-Val de Loire;2005-07-31;24;0.548481;0.378878;0.271684;-0.028402;-0.082927;-0.065912;-0.243392;-0.149237;-0.236877
Centre-Val de Loire;2006-01-31;24;0.704894;0.466297;0.318137;0.167913;0.139973;0.031889;0.15732;0.054952;0.050218
Centre-Val de Loire;2006-05-31;24;0.665113;0.477302;0.364755;-0.051799;0.065259;0.016245;0.102845;0.057618;0.022063
Centre-Val de Loire;2006-07-31;24;0.637366;0.497356;0.385745;-0.086486;0.004396;-0.12188;0.088885;0.118478;0.114061
Centre-Val de Loire;2006-08-31;24;0.762685;0.552893;0.45267;0.097572;0.075591;0.087915;0.29379;0.209728;0.185316
Centre-Val de Loire;2007-01-31;24;0.63209;0.386928;0.29071;-0.032136;-0.113236;-0.124134;-0.072804;-0.079369;-0.027427
Centre-Val de Loire;2007-04-30;24;0.599096;0.386217;0.266325;-0.032994;-0.000711;-0.024385;-0.124756;-0.106743;-0.2413
Centre-Val de Loire;2007-12-31;24;0.580119;0.448512;0.316284;-0.091728;-0.0004;-0.051886;-0.123525;-0.358361;-0.026478
Centre-Val de Loire;2008-02-29;24;1.726428;0.883406;0.354924;1.221639;0.52993;0.140421;1.120374;0.356415;0.009321
Centre-Val de Loire;2008-07-31;24;0.83972;0.590673;0.494212;0.059918;0.160039;0.17929;0.168675;0.147503;0.141698
Centre-Val de Loire;2008-11-30;24;1.162126;1.070759;0.97434;0.462208;0.552519;0.520341;0.657337;0.717283;0.759837
Centre-Val de Loire;2008-12-31;24;1.249123;1.30555;0.983858;0.601716;0.759057;0.439487;0.669004;0.857038;0.667574
Centre-Val de Loire;2009-08-31;24;1.514849;1.029017;0.900136;-0.42921;-0.525309;-0.227268;0.814931;0.510777;0.446137
Centre-Val de Loire;2009-11-30;24;1.570654;1.312509;1.135082;0.055805;0.283492;0.234946;0.408528;0.24175;0.160742
Centre-Val de Loire;2010-02-28;24;1.099694;0.90668;0.782656;-0.47096;-0.405829;-0.352426;-0.380424;-0.396489;-0.480025
Centre-Val de Loire;2010-03-31;24;1.163418;0.877627;0.689019;0.154993;-0.499254;-0.391322;-1.10133;-0.726825;-1.016189
Centre-Val de Loire;2010-05-31;24;1.035711;0.793428;0.700689;-0.063983;-0.113252;-0.081967;-0.908348;-0.760898;-0.426715
Centre-Val de Loire;2010-06-30;24;1.082205;1.016627;0.744485;-0.081213;0.139;0.055466;-0.91128;-0.166745;-0.425438
Centre-Val de Loire;2011-01-31;24;0.887407;0.574164;0.445312;-0.069398;-0.138926;-0.181802;-0.118764;-0.104285;-0.143228
Centre-Val de Loire;2011-09-30;24;0.694575;0.524611;0.467418;0.070578;-0.001628;0.001547;-0.106418;-0.111491;-0.03553
Centre-Val de Loire;2011-10-31;24;0.905704;0.696363;0.587896;-0.008807;0.123299;0.1274;-0.051101;-0.016727;-0.039218
Centre-Val de Loire;2012-02-29;24;0.961899;0.684911;0.549283;-0.001894;0.091713;0.088921;0.208555;0.114387;0.080506
Centre-Val de Loire;2012-03-31;24;0.842035;0.524848;0.484692;-0.237041;-0.132664;-0.111895;-0.000354;-0.106897;-0.06
Centre-Val de Loire;2012-11-30;24;1.025621;0.715077;0.608804;-0.076201;-0.174668;-0.129291;0.061828;0.121879;0.148442
Centre-Val de Loire;2013-05-31;24;0.960391;0.83099;0.688216;-0.09048;0.003549;-0.039181;-0.024875;0.093483;0.047619
Centre-Val de Loire;2013-08-31;24;1.020921;0.777631;0.68679;0.06053;-0.053359;-0.001426;-0.080901;-0.112114;-0.051305
Centre-Val de Loire;2013-10-31;24;1.080838;0.766176;0.661429;0.099642;0.005651;-0.030081;0.149726;0.087192;0.069981
Centre-Val de Loire;2013-12-31;24;1.206505;0.941141;0.817256;0.216441;0.179436;0.196979;-0.173197;0.265631;0.280648
Centre-Val de Loire;2014-06-30;24;1.194637;0.890253;0.785545;0.089164;0.103981;0.105958;0.025076;0.053906;0.041395
Centre-Val de Loire;2014-08-31;24;1.112319;0.768259;0.672138;-0.142994;-0.326373;-0.28614;0.091398;-0.009372;-0.014652
Centre-Val de Loire;2015-02-28;24;0.720704;0.678426;0.620592;-0.275888;-0.117845;-0.076783;-0.303156;-0.148206;-0.088334
Centre-Val de Loire;2015-03-31;24;0.992002;0.827888;0.732879;-1.006045;0.073178;0.080001;-0.113471;0.041616;0.053292
Centre-Val de Loire;2015-05-31;24;1.11329;0.714326;0.610124;0.392586;0.0359;-0.010468;-0.142023;-0.380306;-0.348154
Centre-Val de Loire;2015-08-31;24;0.89396;0.712175;0.558802;-0.21933;-0.002151;-0.051322;-0.218359;-0.056084;-0.113336
Centre-Val de Loire;2015-11-30;24;1.042576;0.610297;0.450374;0.148616;-0.101878;-0.108428;0.045984;-0.185974;-0.247001
Centre-Val de Loire;2016-03-31;24;0.96375;0.530551;0.430683;-0.085564;-0.364088;-0.151178;-0.028252;-0.297337;-0.302196
Centre-Val de Loire;2016-04-30;24;0.996772;0.630889;0.481555;0.251205;0.21696;0.187002;0.189681;-0.019059;-0.083632
Centre-Val de Loire;2016-07-31;24;0.782398;0.408963;0.31421;-0.214374;-0.221926;-0.167345;-0.285868;-0.304658;-0.294443
Centre-Val de Loire;2016-09-30;24;1.150728;0.659909;0.521116;0.378284;0.054132;0.039208;0.204367;-0.070726;-0.088664
Centre-Val de Loire;2016-12-31;24;1.511526;0.816986;0.524187;0.360798;0.157077;0.003071;0.462212;-0.077653;-0.057674
Centre-Val de Loire;2017-04-30;24;0.86734;0.437581;0.331164;0.159564;-0.068009;-0.076206;-0.129432;-0.193308;-0.150391
Centre-Val de Loire;2017-05-31;24;0.67776;0.446368;0.382102;-0.305235;-0.050451;-0.014897;-0.102481;-0.082185;-0.029006
Centre-Val de Loire;2017-11-30;24;0.545826;0.42057;0.368243;-0.098543;-0.046846;-0.016517;-0.480375;-0.214973;-0.162931
Centre-Val de Loire;2018-05-31;24;0.894972;0.640603;0.505953;0.174796;0.149109;0.105491;0.217212;0.194235;0.123851
Centre-Val de Loire;2018-09-30;24;0.670674;0.638134;0.521065;0.015929;0.167501;0.137157;0.088857;0.278021;0.202795
Centre-Val de Loire;2018-10-31;24;0.641766;0.470331;0.363895;-0.04607;-0.072925;-0.110991;-0.260508;-0.04291;-0.049001
Centre-Val de Loire;2018-11-30;24;0.785084;0.619169;0.555706;0.151187;0.107822;0.106398;0.239258;0.198599;0.187463
Centre-Val de Loire;2019-01-31;24;0.772219;0.681419;0.553696;0.130453;0.211088;0.189801;-0.149435;0.171845;0.084042
Centre-Val de Loire;2019-03-31;24;0.764401;0.545791;0.401036;0.117512;-0.143984;-0.184475;0.040283;-0.011805;-0.057082
Centre-Val de Loire;2019-08-31;24;0.938811;0.560997;0.450561;0.376253;0.054324;0.001159;0.304914;0.04965;0.001253
Centre-Val de Loire;2019-09-30;24;0.467181;0.355042;0.283268;;-0.274087;-0.310754;-0.203493;-0.283092;-0.237797
Centre-Val de Loire;2019-10-31;24;0.526056;0.384032;0.343392;-0.199816;-0.189418;-0.135045;-0.11571;-0.086299;-0.020503
Centre-Val de Loire;2019-11-30;24;0.531252;0.461376;0.382814;-0.407559;-0.099621;-0.067747;-0.253832;-0.157793;-0.172892
Centre-Val de Loire;2020-03-31;24;15.455673;16.076037;13.949461;14.803633;15.649999;13.655877;14.691272;15.530246;13.548425
Centre-Val de Loire;2020-05-31;24;26.996979;26.491896;21.388798;26.263513;25.782136;20.712316;26.434421;25.985223;20.939396
Centre-Val de Loire;2020-08-31;24;2.408252;1.902614;1.692756;-24.588727;-24.589282;-19.696042;1.469441;1.341617;1.242195
Centre-Val de Loire;2021-03-31;24;2.328513;1.879716;1.351343;-2.525152;-2.205659;-2.261636;-13.12716;-14.196321;-12.598118
Centre-Val de Loire;2021-04-30;24;1.942518;1.797997;1.559294;-0.251284;0.032779;0.036702;-32.703984;-31.64205;-26.952569
Centre-Val de Loire;2021-05-31;24;2.065554;1.616328;1.349973;0.027478;-0.203489;-0.312965;-24.931425;-24.875568;-20.038825
Centre-Val de Loire;2021-07-31;24;2.998431;1.028759;0.95122;1.055913;-0.769238;-0.608074;0.067898;-1.550685;-1.46903
Centre-Val de Loire;2022-03-31;24;1.234349;0.852234;0.604324;0.254507;0.219979;0.0589;-1.094164;-1.027482;-0.747019
Centre-Val de Loire;2022-05-31;24;1.115531;0.615355;0.510261;;-0.035566;-0.017421;-0.950023;-1.000973;-0.839712
Centre-Val de Loire;2022-06-30;24;0.908209;0.642191;0.532674;-0.32614;-0.210043;-0.07165;-0.862016;-0.985822;-0.661613
Centre-Val de Loire;2022-07-31;24;0.956725;0.667613;0.501483;0.112679;0.125035;0.037027;-2.041706;-0.361146;-0.449737
Centre-Val de Loire;2022-09-30;24;0.833294;0.668388;0.609132;-0.074915;0.026197;0.076458;-0.976033;-0.129292;-0.01847
Centre-Val de Loire;2022-11-30;24;1.238032;0.763532;0.65682;0.389257;0.110089;0.079575;0.423213;-0.299411;-0.200826
Centre-Val de Loire;2023-01-31;24;0.830904;0.575687;0.491587;-0.114016;-0.115946;-0.147541;-0.068287;-0.116415;-0.072354
Centre-Val de Loire;2023-07-31;24;0.614426;0.491279;0.53187;-0.358981;-0.206055;-0.102115;-0.342299;-0.176334;0.030387
Centre-Val de Loire;2023-10-31;24;0.654818;0.390283;0.353857;0.040392;-0.100996;-0.178013;-0.290102;-0.30135;-0.285271
Centre-Val de Loire;2024-02-29;24;0.673593;0.65994;0.557834;0.003586;0.170396;0.170439;-0.344482;0.077431;0.032196
Centre-Val de Loire;2024-04-30;24;0.652299;0.455499;0.39704;-0.160018;-0.299789;-0.18023;-0.321108;-0.241835;-0.236945
Centre-Val de Loire;2024-12-31;24;0.363448;0.375222;0.31966;-0.770452;-0.091879;-0.103491;-0.264753;-0.248783;-0.189741
Centre-Val de Loire;2026-01-31;24;0.8558151814;0.6929840451;;0.1588011814;0.1686980451;;0.3553701814;0.3254690451;
Bourgogne-Franche-Comté;2004-05-31;27;0.655711;0.372258;0.304796;0.258711;0.10774;0.06386;;;
Bourgogne-Franche-Comté;2005-01-31;27;0.710928;0.433255;0.392441;-0.078566;0.043187;0.034892;-0.088272;-0.081926;0.026686
Bourgogne-Franche-Comté;2005-02-28;27;0.651943;0.516686;0.488973;-0.141354;0.120158;0.166671;0.254943;0.252168;0.248037
Bourgogne-Franche-Comté;2005-04-30;27;0.703685;0.53278;0.485827;-0.007243;0.099525;0.093386;-0.147938;0.171055;0.205649
Bourgogne-Franche-Comté;2005-12-31;27;0.872683;0.78478;0.484975;0.169254;0.309121;0.042232;0.192215;0.341766;0.092822
Bourgogne-Franche-Comté;2006-01-31;27;0.802738;0.540662;0.493638;0.1248;0.180565;0.115161;0.09181;0.107407;0.101197
Bourgogne-Franche-Comté;2006-04-30;27;0.675048;0.407936;0.370831;-0.12769;-0.132726;-0.122807;-0.028637;-0.124844;-0.114996
Bourgogne-Franche-Comté;2006-08-31;27;0.731953;0.455623;0.442835;0.077363;0.026414;0.09091;-0.001227;-0.054709;0.100859
Bourgogne-Franche-Comté;2006-09-30;27;0.838877;0.466978;0.414454;0.191455;0.042825;0.029978;0.135448;-0.008681;-0.028289
Bourgogne-Franche-Comté;2006-12-31;27;0.501358;0.504659;0.251381;-0.337519;0.037681;-0.163073;-0.371325;-0.280121;-0.233594
Bourgogne-Franche-Comté;2007-04-30;27;0.823698;0.447236;0.411937;0.22914;0.033104;0.109446;0.14865;0.0393;0.041106
Bourgogne-Franche-Comté;2007-06-30;27;0.714264;0.501883;0.487434;0.108552;0.049621;0.108936;0.066842;0.07773;0.102958
Bourgogne-Franche-Comté;2007-08-31;27;0.692777;0.392102;0.421773;-0.066907;-0.121985;-0.04716;-0.039176;-0.063521;-0.021062
Bourgogne-Franche-Comté;2007-09-30;27;0.519394;0.309723;0.294722;-0.19487;-0.19216;-0.192712;-0.319483;-0.157255;-0.119732
Bourgogne-Franche-Comté;2007-10-31;27;0.633392;0.332359;0.352889;0.004915;-0.063632;-0.03527;-0.443498;-0.294092;-0.365058
Bourgogne-Franche-Comté;2007-11-30;27;0.606072;0.343449;0.330089;-0.086705;-0.048653;-0.091684;-0.06706;-0.092403;-0.099676
Bourgogne-Franche-Comté;2008-03-31;27;0.800994;0.35146;0.303999;0.10425;0.041145;0.012818;0.195282;-0.100802;-0.074499
Bourgogne-Franche-Comté;2008-04-30;27;0.565457;0.352191;0.2298;-0.671804;-0.402142;-0.284006;-0.258241;-0.095045;-0.182137
Bourgogne-Franche-Comté;2008-05-31;27;0.531036;0.319813;0.295939;-0.47077;-0.086353;0.02001;-0.228648;-0.194274;-0.172994
Bourgogne-Franche-Comté;2008-09-30;27;0.996048;0.662856;0.672574;0.391988;0.310775;0.340616;0.476654;0.353133;0.377852
Bourgogne-Franche-Comté;2008-12-31;27;1.5197;1.364385;0.93601;0.523652;0.701529;0.263436;0.822956;1.05407;0.644829
Bourgogne-Franche-Comté;2009-03-31;27;2.339754;1.742844;1.677852;0.820054;0.378459;0.741842;1.53876;1.391384;1.373853
Bourgogne-Franche-Comté;2009-04-30;27;2.18506;1.680464;1.929518;0.666871;0.495531;0.769614;1.619603;1.328273;1.699718
Bourgogne-Franche-Comté;2009-05-31;27;2.587086;1.868715;1.611112;0.921391;0.466993;0.047051;2.05605;1.548902;1.315173
Bourgogne-Franche-Comté;2009-09-30;27;1.730339;0.972854;0.943539;-0.6825;-0.113986;-0.349556;0.734291;0.309998;0.270965
Bourgogne-Franche-Comté;2009-12-31;27;1.173324;0.937392;0.766012;-0.557015;-0.035462;-0.177527;-0.346376;-0.426993;-0.169998
Bourgogne-Franche-Comté;2010-07-31;27;1.035038;0.750173;0.634074;0.051486;-0.007742;0.017962;-0.872209;-0.350203;-0.42959
Bourgogne-Franche-Comté;2010-12-31;27;1.243955;1.035802;0.96978;0.101941;0.205646;0.23895;0.070631;0.09841;0.203768
Bourgogne-Franche-Comté;2011-05-31;27;1.079747;0.909234;0.819021;-0.023776;0.07527;0.112453;0.221728;0.260925;0.289427
Bourgogne-Franche-Comté;2011-08-31;27;0.815518;0.542178;0.440677;-0.264229;-0.367056;-0.378344;-0.223504;-0.247169;-0.202067
Bourgogne-Franche-Comté;2011-12-31;27;0.79126;0.607709;0.531607;0.007431;-0.011757;0.019759;-0.452695;-0.428093;-0.438173
Bourgogne-Franche-Comté;2013-02-28;27;1.134779;1.095275;0.717083;-0.207695;0.003982;0.081786;0.167817;0.459324;0.237925
Bourgogne-Franche-Comté;2013-04-30;27;0.966352;0.731621;0.630964;-0.069922;-0.089372;-0.021876;-0.13691;-0.09632;0.020241
Bourgogne-Franche-Comté;2013-10-31;27;1.0421;0.791367;0.712782;0.0093;0.051707;0.136568;-0.34367;-0.335668;-0.314337
Bourgogne-Franche-Comté;2013-12-31;27;1.089611;0.813051;0.646294;0.03049;0.075546;0.046932;-0.286273;0.010413;-0.001523
Bourgogne-Franche-Comté;2014-02-28;27;0.936966;0.845095;0.763627;-0.271269;-0.056372;-0.040893;-0.197813;-0.25018;0.046544
Bourgogne-Franche-Comté;2014-04-30;27;0.96382;0.803492;0.722937;-0.165794;-0.087209;-0.013438;-0.002532;0.071871;0.091973
Bourgogne-Franche-Comté;2014-05-31;27;1.069261;0.751288;0.655369;0.132295;-0.093807;-0.108258;-0.011343;-0.099108;-0.094295
Bourgogne-Franche-Comté;2014-06-30;27;0.951092;0.782639;0.700327;-0.161729;-0.218217;-0.170703;-0.114473;-0.068775;-0.059729
Bourgogne-Franche-Comté;2014-07-31;27;1.011104;0.799354;0.610121;0.047284;-0.004138;-0.112816;-0.021696;0.059694;0.033907
Bourgogne-Franche-Comté;2014-09-30;27;1.154732;0.967762;0.800317;0.20364;0.185123;0.09999;0.095611;0.230257;0.200955
Bourgogne-Franche-Comté;2014-10-31;27;1.066025;0.894311;0.716656;0.054921;0.094957;0.106535;0.023925;0.102944;0.003874
Bourgogne-Franche-Comté;2014-12-31;27;1.81664;0.830377;0.711743;0.661908;-0.137385;-0.088574;0.727029;0.017326;0.065449
Bourgogne-Franche-Comté;2015-03-31;27;0.790819;0.60709;0.50887;-1.025821;-0.223287;-0.202873;-0.322002;-0.393766;-0.36216
Bourgogne-Franche-Comté;2015-08-31;27;1.024686;0.817215;0.717391;0.193798;0.177857;0.212886;0.078425;0.025063;0.090434
Bourgogne-Franche-Comté;2015-09-30;27;1.194773;1.018953;0.816382;0.250831;0.359675;0.246319;0.040041;0.051191;0.016065
Bourgogne-Franche-Comté;2017-04-30;27;1.319403;0.619615;0.460264;0.381192;-0.047847;-0.112673;0.250957;0.032197;-0.029102
Bourgogne-Franche-Comté;2017-09-30;27;0.721757;0.616344;0.491306;0.014416;0.089844;-0.04876;-0.0494;0.111184;0.149062
Bourgogne-Franche-Comté;2018-04-30;27;0.680319;0.510154;0.437829;0.065486;0.049621;-0.000152;-0.639084;-0.109461;-0.022435
Bourgogne-Franche-Comté;2018-06-30;27;0.606759;0.437669;0.353621;-0.081927;-0.081973;-0.062618;-0.100582;-0.088831;-0.186445
Bourgogne-Franche-Comté;2018-07-31;27;0.578704;0.432353;0.36137;-0.101615;-0.077801;-0.076459;-0.213623;-0.05711;0.077631
Bourgogne-Franche-Comté;2018-09-30;27;0.587869;0.407206;0.298214;-0.01889;-0.030463;-0.055407;-0.133888;-0.209138;-0.193092
Bourgogne-Franche-Comté;2018-10-31;27;0.572159;0.426742;0.378566;-0.006545;-0.005611;0.017196;-0.221472;-0.178367;-0.188443
Bourgogne-Franche-Comté;2019-01-31;27;0.742556;0.64074;0.609465;0.170397;0.213998;0.230899;0.127723;0.180207;0.171484
