Région;Ancienne région;Nature de procédure;Année;Trimestre;Dernier jour du trimestre;﻿Code région;Code ancienne région;Nombre de procédures (brut)
Nouvelle-Aquitaine;Aquitaine;Liquidation judiciaire;2020;1;2020-03-31;75;72;394
Nouvelle-Aquitaine;Aquitaine;Liquidation judiciaire;2020;2;2020-06-30;75;72;231
Nouvelle-Aquitaine;Aquitaine;Liquidation judiciaire;2020;3;2020-09-30;75;72;285
Nouvelle-Aquitaine;Aquitaine;Liquidation judiciaire;2021;4;2021-12-31;75;72;240
Nouvelle-Aquitaine;Aquitaine;Liquidation judiciaire;2022;1;2022-03-31;75;72;317
Nouvelle-Aquitaine;Aquitaine;Liquidation judiciaire;2022;2;2022-06-30;75;72;319
Nouvelle-Aquitaine;Aquitaine;Liquidation judiciaire;2023;1;2023-03-31;75;72;491
Nouvelle-Aquitaine;Aquitaine;Liquidation judiciaire;2023;4;2023-12-31;75;72;602
Nouvelle-Aquitaine;Aquitaine;Liquidation judiciaire;2024;2;2024-06-30;75;72;570
Nouvelle-Aquitaine;Aquitaine;Liquidation judiciaire;2024;3;2024-09-30;75;72;534
Nouvelle-Aquitaine;Aquitaine;Liquidation judiciaire;2024;4;2024-12-31;75;72;603
Nouvelle-Aquitaine;Aquitaine;Liquidation judiciaire;2025;2;2025-06-30;75;72;654
Nouvelle-Aquitaine;Aquitaine;Liquidation judiciaire;2025;4;2025-12-31;75;72;641
Nouvelle-Aquitaine;Aquitaine;Sauvegarde;2004;2;2004-06-30;75;72;
Nouvelle-Aquitaine;Aquitaine;Sauvegarde;2004;3;2004-09-30;75;72;
Nouvelle-Aquitaine;Aquitaine;Sauvegarde;2004;4;2004-12-31;75;72;
Nouvelle-Aquitaine;Aquitaine;Sauvegarde;2005;1;2005-03-31;75;72;
Nouvelle-Aquitaine;Aquitaine;Sauvegarde;2005;2;2005-06-30;75;72;
Nouvelle-Aquitaine;Aquitaine;Sauvegarde;2005;3;2005-09-30;75;72;
Nouvelle-Aquitaine;Aquitaine;Sauvegarde;2006;2;2006-06-30;75;72;9
Nouvelle-Aquitaine;Aquitaine;Sauvegarde;2006;4;2006-12-31;75;72;10
Nouvelle-Aquitaine;Aquitaine;Sauvegarde;2008;3;2008-09-30;75;72;19
Nouvelle-Aquitaine;Aquitaine;Sauvegarde;2009;4;2009-12-31;75;72;30
Nouvelle-Aquitaine;Aquitaine;Sauvegarde;2010;2;2010-06-30;75;72;37
Nouvelle-Aquitaine;Aquitaine;Sauvegarde;2011;2;2011-06-30;75;72;35
Nouvelle-Aquitaine;Aquitaine;Sauvegarde;2012;4;2012-12-31;75;72;20
Nouvelle-Aquitaine;Aquitaine;Sauvegarde;2013;3;2013-09-30;75;72;25
Nouvelle-Aquitaine;Aquitaine;Sauvegarde;2015;2;2015-06-30;75;72;42
Nouvelle-Aquitaine;Aquitaine;Sauvegarde;2018;1;2018-03-31;75;72;20
Nouvelle-Aquitaine;Aquitaine;Sauvegarde;2018;2;2018-06-30;75;72;24
Nouvelle-Aquitaine;Aquitaine;Sauvegarde;2019;1;2019-03-31;75;72;16
Nouvelle-Aquitaine;Aquitaine;Sauvegarde;2019;2;2019-06-30;75;72;12
Nouvelle-Aquitaine;Aquitaine;Sauvegarde;2020;4;2020-12-31;75;72;11
Nouvelle-Aquitaine;Aquitaine;Sauvegarde;2021;2;2021-06-30;75;72;12
Nouvelle-Aquitaine;Aquitaine;Sauvegarde;2021;4;2021-12-31;75;72;19
Nouvelle-Aquitaine;Aquitaine;Sauvegarde;2023;4;2023-12-31;75;72;30
Nouvelle-Aquitaine;Aquitaine;Sauvegarde;2024;2;2024-06-30;75;72;43
Nouvelle-Aquitaine;Aquitaine;Sauvegarde;2024;3;2024-09-30;75;72;18
Nouvelle-Aquitaine;Aquitaine;Sauvegarde;2025;1;2025-03-31;75;72;35
Nouvelle-Aquitaine;Aquitaine;Sauvegarde;2025;2;2025-06-30;75;72;29
Nouvelle-Aquitaine;Aquitaine;Sauvegarde;2025;3;2025-09-30;75;72;27
Occitanie;Midi-Pyrénées;Redressement judiciaire;2004;2;2004-06-30;76;73;196
Occitanie;Midi-Pyrénées;Redressement judiciaire;2005;1;2005-03-31;76;73;228
Occitanie;Midi-Pyrénées;Redressement judiciaire;2005;3;2005-09-30;76;73;161
Occitanie;Midi-Pyrénées;Redressement judiciaire;2008;1;2008-03-31;76;73;186
Occitanie;Midi-Pyrénées;Redressement judiciaire;2008;4;2008-12-31;76;73;321
Occitanie;Midi-Pyrénées;Redressement judiciaire;2009;4;2009-12-31;76;73;248
Occitanie;Midi-Pyrénées;Redressement judiciaire;2010;3;2010-09-30;76;73;208
Occitanie;Midi-Pyrénées;Redressement judiciaire;2011;4;2011-12-31;76;73;229
Occitanie;Midi-Pyrénées;Redressement judiciaire;2012;3;2012-09-30;76;73;172
Occitanie;Midi-Pyrénées;Redressement judiciaire;2013;3;2013-09-30;76;73;212
Occitanie;Midi-Pyrénées;Redressement judiciaire;2013;4;2013-12-31;76;73;268
Occitanie;Midi-Pyrénées;Redressement judiciaire;2014;3;2014-09-30;76;73;180
Occitanie;Midi-Pyrénées;Redressement judiciaire;2014;4;2014-12-31;76;73;242
Occitanie;Midi-Pyrénées;Redressement judiciaire;2015;1;2015-03-31;76;73;227
Occitanie;Midi-Pyrénées;Redressement judiciaire;2016;2;2016-06-30;76;73;172
Occitanie;Midi-Pyrénées;Redressement judiciaire;2016;4;2016-12-31;76;73;231
Occitanie;Midi-Pyrénées;Redressement judiciaire;2017;2;2017-06-30;76;73;161
Occitanie;Midi-Pyrénées;Redressement judiciaire;2017;4;2017-12-31;76;73;168
Occitanie;Midi-Pyrénées;Redressement judiciaire;2018;3;2018-09-30;76;73;139
Occitanie;Midi-Pyrénées;Redressement judiciaire;2018;4;2018-12-31;76;73;204
Occitanie;Midi-Pyrénées;Redressement judiciaire;2020;2;2020-06-30;76;73;112
Occitanie;Midi-Pyrénées;Redressement judiciaire;2020;3;2020-09-30;76;73;52
Occitanie;Midi-Pyrénées;Redressement judiciaire;2020;4;2020-12-31;76;73;37
Occitanie;Midi-Pyrénées;Redressement judiciaire;2021;2;2021-06-30;76;73;41
Occitanie;Midi-Pyrénées;Redressement judiciaire;2021;4;2021-12-31;76;73;59
Occitanie;Midi-Pyrénées;Redressement judiciaire;2022;1;2022-03-31;76;73;61
Occitanie;Midi-Pyrénées;Redressement judiciaire;2022;3;2022-09-30;76;73;85
Occitanie;Midi-Pyrénées;Redressement judiciaire;2022;4;2022-12-31;76;73;102
Occitanie;Midi-Pyrénées;Redressement judiciaire;2023;3;2023-09-30;76;73;134
Occitanie;Midi-Pyrénées;Redressement judiciaire;2023;4;2023-12-31;76;73;227
Occitanie;Midi-Pyrénées;Redressement judiciaire;2024;4;2024-12-31;76;73;246
Occitanie;Midi-Pyrénées;Redressement judiciaire;2025;4;2025-12-31;76;73;210
Occitanie;Midi-Pyrénées;Liquidation judiciaire;2004;1;2004-03-31;76;73;317
Occitanie;Midi-Pyrénées;Liquidation judiciaire;2004;3;2004-09-30;76;73;293
Occitanie;Midi-Pyrénées;Liquidation judiciaire;2005;4;2005-12-31;76;73;335
Occitanie;Midi-Pyrénées;Liquidation judiciaire;2006;2;2006-06-30;76;73;301
Occitanie;Midi-Pyrénées;Liquidation judiciaire;2006;3;2006-09-30;76;73;434
Occitanie;Midi-Pyrénées;Liquidation judiciaire;2007;4;2007-12-31;76;73;506
Occitanie;Midi-Pyrénées;Liquidation judiciaire;2008;3;2008-09-30;76;73;455
Occitanie;Midi-Pyrénées;Liquidation judiciaire;2008;4;2008-12-31;76;73;558
Occitanie;Midi-Pyrénées;Liquidation judiciaire;2009;1;2009-03-31;76;73;586
Occitanie;Midi-Pyrénées;Liquidation judiciaire;2009;4;2009-12-31;76;73;538
Occitanie;Midi-Pyrénées;Liquidation judiciaire;2010;1;2010-03-31;76;73;512
Occitanie;Midi-Pyrénées;Liquidation judiciaire;2010;2;2010-06-30;76;73;502
Occitanie;Midi-Pyrénées;Liquidation judiciaire;2012;4;2012-12-31;76;73;414
Occitanie;Midi-Pyrénées;Liquidation judiciaire;2013;4;2013-12-31;76;73;545
Occitanie;Midi-Pyrénées;Liquidation judiciaire;2014;3;2014-09-30;76;73;495
Occitanie;Midi-Pyrénées;Liquidation judiciaire;2014;4;2014-12-31;76;73;499
Occitanie;Midi-Pyrénées;Liquidation judiciaire;2015;2;2015-06-30;76;73;477
Occitanie;Midi-Pyrénées;Liquidation judiciaire;2015;4;2015-12-31;76;73;523
Occitanie;Midi-Pyrénées;Liquidation judiciaire;2016;2;2016-06-30;76;73;383
Occitanie;Midi-Pyrénées;Liquidation judiciaire;2016;4;2016-12-31;76;73;440
Occitanie;Midi-Pyrénées;Liquidation judiciaire;2017;4;2017-12-31;76;73;418
Occitanie;Midi-Pyrénées;Liquidation judiciaire;2018;3;2018-09-30;76;73;311
Occitanie;Midi-Pyrénées;Liquidation judiciaire;2019;4;2019-12-31;76;73;421
Occitanie;Midi-Pyrénées;Liquidation judiciaire;2020;4;2020-12-31;76;73;224
Occitanie;Midi-Pyrénées;Liquidation judiciaire;2021;2;2021-06-30;76;73;190
Occitanie;Midi-Pyrénées;Liquidation judiciaire;2021;3;2021-09-30;76;73;164
Occitanie;Midi-Pyrénées;Liquidation judiciaire;2021;4;2021-12-31;76;73;202
Occitanie;Midi-Pyrénées;Liquidation judiciaire;2022;2;2022-06-30;76;73;262
Occitanie;Midi-Pyrénées;Liquidation judiciaire;2022;3;2022-09-30;76;73;276
Occitanie;Midi-Pyrénées;Liquidation judiciaire;2023;1;2023-03-31;76;73;448
Occitanie;Midi-Pyrénées;Liquidation judiciaire;2023;3;2023-09-30;76;73;390
Occitanie;Midi-Pyrénées;Liquidation judiciaire;2023;4;2023-12-31;76;73;546
Occitanie;Midi-Pyrénées;Liquidation judiciaire;2024;2;2024-06-30;76;73;447
Occitanie;Midi-Pyrénées;Liquidation judiciaire;2025;1;2025-03-31;76;73;589
Occitanie;Midi-Pyrénées;Liquidation judiciaire;2025;2;2025-06-30;76;73;499
Occitanie;Midi-Pyrénées;Liquidation judiciaire;2025;3;2025-09-30;76;73;468
Occitanie;Midi-Pyrénées;Liquidation judiciaire;2025;4;2025-12-31;76;73;567
Occitanie;Midi-Pyrénées;Sauvegarde;2005;1;2005-03-31;76;73;
Occitanie;Midi-Pyrénées;Sauvegarde;2005;4;2005-12-31;76;73;
Occitanie;Midi-Pyrénées;Sauvegarde;2006;1;2006-03-31;76;73;5
Occitanie;Midi-Pyrénées;Sauvegarde;2006;3;2006-09-30;76;73;3
Occitanie;Midi-Pyrénées;Sauvegarde;2007;3;2007-09-30;76;73;7
Occitanie;Midi-Pyrénées;Sauvegarde;2008;4;2008-12-31;76;73;15
Occitanie;Midi-Pyrénées;Sauvegarde;2009;2;2009-06-30;76;73;26
Occitanie;Midi-Pyrénées;Sauvegarde;2009;4;2009-12-31;76;73;19
Occitanie;Midi-Pyrénées;Sauvegarde;2010;2;2010-06-30;76;73;21
Occitanie;Midi-Pyrénées;Sauvegarde;2011;1;2011-03-31;76;73;19
Occitanie;Midi-Pyrénées;Sauvegarde;2012;1;2012-03-31;76;73;25
Occitanie;Midi-Pyrénées;Sauvegarde;2012;2;2012-06-30;76;73;12
Occitanie;Midi-Pyrénées;Sauvegarde;2012;4;2012-12-31;76;73;31
Occitanie;Midi-Pyrénées;Sauvegarde;2013;3;2013-09-30;76;73;16
Occitanie;Midi-Pyrénées;Sauvegarde;2014;3;2014-09-30;76;73;19
Occitanie;Midi-Pyrénées;Sauvegarde;2015;2;2015-06-30;76;73;23
Occitanie;Midi-Pyrénées;Sauvegarde;2015;3;2015-09-30;76;73;25
Occitanie;Midi-Pyrénées;Sauvegarde;2016;1;2016-03-31;76;73;15
Occitanie;Midi-Pyrénées;Sauvegarde;2016;2;2016-06-30;76;73;24
Occitanie;Midi-Pyrénées;Sauvegarde;2016;3;2016-09-30;76;73;12
Occitanie;Midi-Pyrénées;Sauvegarde;2016;4;2016-12-31;76;73;26
Occitanie;Midi-Pyrénées;Sauvegarde;2017;4;2017-12-31;76;73;10
Occitanie;Midi-Pyrénées;Sauvegarde;2018;2;2018-06-30;76;73;9
Occitanie;Midi-Pyrénées;Sauvegarde;2018;3;2018-09-30;76;73;11
Occitanie;Midi-Pyrénées;Sauvegarde;2019;2;2019-06-30;76;73;9
Occitanie;Midi-Pyrénées;Sauvegarde;2019;3;2019-09-30;76;73;7
Occitanie;Midi-Pyrénées;Sauvegarde;2019;4;2019-12-31;76;73;21
Occitanie;Midi-Pyrénées;Sauvegarde;2020;1;2020-03-31;76;73;4
Occitanie;Midi-Pyrénées;Sauvegarde;2020;3;2020-09-30;76;73;6
Occitanie;Midi-Pyrénées;Sauvegarde;2022;1;2022-03-31;76;73;16
Occitanie;Midi-Pyrénées;Sauvegarde;2024;2;2024-06-30;76;73;27
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2004;1;2004-03-31;75;74;47
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2004;2;2004-06-30;75;74;38
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2004;4;2004-12-31;75;74;47
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2005;1;2005-03-31;75;74;54
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2005;3;2005-09-30;75;74;35
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2006;1;2006-03-31;75;74;38
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2006;4;2006-12-31;75;74;44
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2007;3;2007-09-30;75;74;30
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2007;4;2007-12-31;75;74;36
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2008;2;2008-06-30;75;74;46
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2008;3;2008-09-30;75;74;45
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2009;4;2009-12-31;75;74;73
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2010;1;2010-03-31;75;74;74
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2011;2;2011-06-30;75;74;41
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2012;1;2012-03-31;75;74;51
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2012;2;2012-06-30;75;74;39
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2012;3;2012-09-30;75;74;57
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2013;1;2013-03-31;75;74;48
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2013;2;2013-06-30;75;74;53
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2013;3;2013-09-30;75;74;33
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2014;3;2014-09-30;75;74;51
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2016;4;2016-12-31;75;74;44
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2017;3;2017-09-30;75;74;18
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2018;1;2018-03-31;75;74;41
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2018;2;2018-06-30;75;74;40
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2019;3;2019-09-30;75;74;23
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2020;2;2020-06-30;75;74;16
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2021;4;2021-12-31;75;74;5
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2022;1;2022-03-31;75;74;16
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2023;3;2023-09-30;75;74;33
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2024;1;2024-03-31;75;74;23
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2024;2;2024-06-30;75;74;45
Nouvelle-Aquitaine;Limousin;Redressement judiciaire;2024;4;2024-12-31;75;74;46
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2005;1;2005-03-31;75;74;76
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2005;2;2005-06-30;75;74;84
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2005;3;2005-09-30;75;74;76
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2005;4;2005-12-31;75;74;60
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2007;1;2007-03-31;75;74;96
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2007;4;2007-12-31;75;74;95
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2008;4;2008-12-31;75;74;125
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2009;3;2009-09-30;75;74;92
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2010;1;2010-03-31;75;74;97
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2010;2;2010-06-30;75;74;107
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2011;4;2011-12-31;75;74;102
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2012;2;2012-06-30;75;74;110
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2013;1;2013-03-31;75;74;137
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2013;4;2013-12-31;75;74;123
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2014;4;2014-12-31;75;74;110
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2015;4;2015-12-31;75;74;97
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2016;1;2016-03-31;75;74;119
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2016;2;2016-06-30;75;74;107
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2017;3;2017-09-30;75;74;76
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2018;1;2018-03-31;75;74;97
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2019;1;2019-03-31;75;74;89
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2019;3;2019-09-30;75;74;83
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2020;1;2020-03-31;75;74;62
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2021;3;2021-09-30;75;74;31
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2022;1;2022-03-31;75;74;59
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2022;2;2022-06-30;75;74;72
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2023;3;2023-09-30;75;74;84
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2024;2;2024-06-30;75;74;88
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2024;3;2024-09-30;75;74;84
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2025;3;2025-09-30;75;74;80
Nouvelle-Aquitaine;Limousin;Liquidation judiciaire;2025;4;2025-12-31;75;74;108
Nouvelle-Aquitaine;Limousin;Sauvegarde;2004;2;2004-06-30;75;74;
Nouvelle-Aquitaine;Limousin;Sauvegarde;2004;3;2004-09-30;75;74;
Nouvelle-Aquitaine;Limousin;Sauvegarde;2004;4;2004-12-31;75;74;
Nouvelle-Aquitaine;Limousin;Sauvegarde;2005;1;2005-03-31;75;74;
Nouvelle-Aquitaine;Limousin;Sauvegarde;2005;4;2005-12-31;75;74;
Nouvelle-Aquitaine;Limousin;Sauvegarde;2007;4;2007-12-31;75;74;2
Nouvelle-Aquitaine;Limousin;Sauvegarde;2008;1;2008-03-31;75;74;3
Nouvelle-Aquitaine;Limousin;Sauvegarde;2008;2;2008-06-30;75;74;1
Nouvelle-Aquitaine;Limousin;Sauvegarde;2008;3;2008-09-30;75;74;2
Nouvelle-Aquitaine;Limousin;Sauvegarde;2008;4;2008-12-31;75;74;5
Nouvelle-Aquitaine;Limousin;Sauvegarde;2009;1;2009-03-31;75;74;1
Nouvelle-Aquitaine;Limousin;Sauvegarde;2009;3;2009-09-30;75;74;4
Nouvelle-Aquitaine;Limousin;Sauvegarde;2010;1;2010-03-31;75;74;2
Nouvelle-Aquitaine;Limousin;Sauvegarde;2012;4;2012-12-31;75;74;11
Nouvelle-Aquitaine;Limousin;Sauvegarde;2013;2;2013-06-30;75;74;9
Nouvelle-Aquitaine;Limousin;Sauvegarde;2013;4;2013-12-31;75;74;13
Nouvelle-Aquitaine;Limousin;Sauvegarde;2014;2;2014-06-30;75;74;6
Nouvelle-Aquitaine;Limousin;Sauvegarde;2014;3;2014-09-30;75;74;7
Nouvelle-Aquitaine;Limousin;Sauvegarde;2014;4;2014-12-31;75;74;5
Nouvelle-Aquitaine;Limousin;Sauvegarde;2015;1;2015-03-31;75;74;7
Nouvelle-Aquitaine;Limousin;Sauvegarde;2015;3;2015-09-30;75;74;11
Nouvelle-Aquitaine;Limousin;Sauvegarde;2015;4;2015-12-31;75;74;2
Nouvelle-Aquitaine;Limousin;Sauvegarde;2016;1;2016-03-31;75;74;4
Nouvelle-Aquitaine;Limousin;Sauvegarde;2017;1;2017-03-31;75;74;2
Nouvelle-Aquitaine;Limousin;Sauvegarde;2018;1;2018-03-31;75;74;5
Nouvelle-Aquitaine;Limousin;Sauvegarde;2018;2;2018-06-30;75;74;6
Nouvelle-Aquitaine;Limousin;Sauvegarde;2021;2;2021-06-30;75;74;3
Nouvelle-Aquitaine;Limousin;Sauvegarde;2021;3;2021-09-30;75;74;1
Nouvelle-Aquitaine;Limousin;Sauvegarde;2022;1;2022-03-31;75;74;3
Nouvelle-Aquitaine;Limousin;Sauvegarde;2023;1;2023-03-31;75;74;3
Nouvelle-Aquitaine;Limousin;Sauvegarde;2024;3;2024-09-30;75;74;3
Nouvelle-Aquitaine;Limousin;Sauvegarde;2025;2;2025-06-30;75;74;4
Nouvelle-Aquitaine;Limousin;Sauvegarde;2025;4;2025-12-31;75;74;7
Nouvelle-Aquitaine;Limousin;Sauvegarde;2026;1;2026-03-31;75;74;6
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2004;1;2004-03-31;84;82;364
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2004;2;2004-06-30;84;82;305
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2008;1;2008-03-31;84;82;350
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2008;2;2008-06-30;84;82;413
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2008;3;2008-09-30;84;82;341
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2009;1;2009-03-31;84;82;531
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2009;4;2009-12-31;84;82;485
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2010;1;2010-03-31;84;82;475
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2010;2;2010-06-30;84;82;466
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2012;4;2012-12-31;84;82;435
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2013;2;2013-06-30;84;82;413
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2013;4;2013-12-31;84;82;481
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2014;1;2014-03-31;84;82;443
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2014;3;2014-09-30;84;82;284
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2015;1;2015-03-31;84;82;500
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2016;1;2016-03-31;84;82;432
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2017;2;2017-06-30;84;82;398
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2017;3;2017-09-30;84;82;349
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2018;3;2018-09-30;84;82;288
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2020;4;2020-12-31;84;82;148
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2021;2;2021-06-30;84;82;91
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2021;3;2021-09-30;84;82;81
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2021;4;2021-12-31;84;82;119
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2023;2;2023-06-30;84;82;265
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2023;3;2023-09-30;84;82;242
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2024;3;2024-09-30;84;82;315
Auvergne-Rhône-Alpes;Rhône-Alpes;Redressement judiciaire;2024;4;2024-12-31;84;82;403
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2004;1;2004-03-31;84;82;856
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2004;4;2004-12-31;84;82;851
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2005;1;2005-03-31;84;82;806
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2006;2;2006-06-30;84;82;792
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2007;1;2007-03-31;84;82;1039
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2007;3;2007-09-30;84;82;804
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2007;4;2007-12-31;84;82;961
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2008;3;2008-09-30;84;82;916
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2009;3;2009-09-30;84;82;1175
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2011;2;2011-06-30;84;82;1018
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2012;4;2012-12-31;84;82;999
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2013;1;2013-03-31;84;82;1408
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2013;3;2013-09-30;84;82;1050
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2016;1;2016-03-31;84;82;1296
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2016;2;2016-06-30;84;82;1308
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2018;3;2018-09-30;84;82;952
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2020;1;2020-03-31;84;82;719
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2022;1;2022-03-31;84;82;664
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2022;4;2022-12-31;84;82;806
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2023;1;2023-03-31;84;82;908
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2023;4;2023-12-31;84;82;1031
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2024;2;2024-06-30;84;82;952
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2025;3;2025-09-30;84;82;1043
Auvergne-Rhône-Alpes;Rhône-Alpes;Liquidation judiciaire;2026;1;2026-03-31;84;82;1271
Auvergne-Rhône-Alpes;Rhône-Alpes;Sauvegarde;2004;1;2004-03-31;84;82;
Auvergne-Rhône-Alpes;Rhône-Alpes;Sauvegarde;2005;1;2005-03-31;84;82;
